Date,Open,High,Low,Close,Volume
2021-03-17 01:30:50,6.245,6.26,6.22,6.2203,11712
2021-03-17 01:30:51,6.22,6.2721,6.2,6.2721,12275
2021-03-17 01:30:52,6.26,6.26,6.2,6.2,8366
2021-03-17 01:30:53,6.2,6.2,6.17,6.18,3867
2021-03-17 01:30:54,6.19,6.2,6.13,6.13,12113
2021-03-17 01:30:55,6.15,6.15,6.1,6.1,8931
2021-03-17 01:30:56,6.1499,6.1499,6.07,6.07,8189
2021-03-17 01:30:57,6.091,6.1295,6.0871,6.0871,1822
2021-03-17 01:30:58,6.13,6.22,6.11,6.2,13035
2021-03-17 01:30:59,6.2387,6.25,6.2387,6.2489,10725
2021-03-17 01:31:00,6.245,6.25,6.24,6.245,1377
2021-03-17 01:31:01,6.245,6.245,6.17,6.1994,7747
2021-03-17 01:31:02,6.14,6.24,6.14,6.24,5716
2021-03-17 01:31:03,6.17,6.219,6.14,6.14,8436
2021-03-17 01:31:04,6.17,6.23,6.15,6.15,2090
2021-03-17 01:31:05,6.19,6.24,6.19,6.23,1049
2021-03-17 01:31:06,6.23,6.23,6.16,6.1693,6919
2021-03-17 01:31:07,6.16,6.24,6.16,6.24,12317
2021-03-17 01:31:08,6.19,6.199,6.19,6.199,455
2021-03-17 01:31:09,6.2,6.25,6.18,6.2401,21827
2021-03-17 01:31:10,6.25,6.26,6.24,6.25,10021
2021-03-17 01:31:11,6.25,6.31,6.25,6.2618,18138
2021-03-17 01:31:12,6.32,6.35,6.3,6.34,11692
2021-03-17 01:31:13,6.35,6.41,6.34,6.41,11985
2021-03-17 01:31:14,6.3901,6.46,6.39,6.46,9662
2021-03-17 01:31:15,6.4231,6.46,6.4,6.43,10315
2021-03-17 01:31:16,6.42,6.47,6.42,6.43,14074
2021-03-17 01:31:17,6.44,6.45,6.43,6.43,5445
2021-03-17 01:31:18,6.4322,6.45,6.42,6.45,20752
2021-03-17 01:31:19,6.44,6.47,6.41,6.46,5113
2021-03-17 01:31:20,6.45,6.5,6.43,6.45,35276
2021-03-17 01:31:21,6.47,6.5,6.44,6.5,9205
2021-03-17 01:31:22,6.4875,6.5,6.45,6.49,24509
2021-03-17 01:31:23,6.5,6.5,6.4527,6.47,4969
2021-03-17 01:31:24,6.49,6.49,6.37,6.39,21495
2021-03-17 01:31:25,6.3868,6.4,6.36,6.3801,13313
2021-03-17 01:31:26,6.4,6.4,6.3,6.3108,18888
2021-03-17 01:31:27,6.2907,6.39,6.25,6.25,6713
2021-03-17 01:31:28,6.23,6.3,6.18,6.22,22360
2021-03-17 01:31:29,6.23,6.24,6.229,6.24,4819
2021-03-17 01:31:30,6.23,6.24,6.23,6.24,12093
2021-03-17 01:31:31,6.24,6.24,6.23,6.2399,3346
2021-03-17 01:31:32,6.24,6.39,6.23,6.39,10620
2021-03-17 01:31:33,6.2666,6.39,6.2666,6.2936,1332
2021-03-17 01:31:34,6.3899,6.3899,6.29,6.349,6100
2021-03-17 01:31:35,6.34,6.37,6.31,6.31,2637
2021-03-17 01:31:36,6.3699,6.37,6.31,6.329,7552
2021-03-17 01:31:37,6.34,6.34,6.31,6.3101,1738
2021-03-17 01:31:38,6.3101,6.37,6.31,6.31,11952
2021-03-17 01:31:39,6.33,6.37,6.31,6.3668,6347
2021-03-17 01:31:40,6.35,6.37,6.34,6.37,4860
2021-03-17 01:31:41,6.37,6.37,6.34,6.37,7021
2021-03-17 01:31:42,6.37,6.41,6.36,6.41,3124
2021-03-17 01:31:43,6.41,6.48,6.375,6.434,10062
2021-03-17 01:31:44,6.49,6.5,6.46,6.48,15103
2021-03-17 01:31:45,6.465,6.47,6.38,6.45,14580
2021-03-17 01:31:46,6.385,6.4,6.37,6.38,6529
2021-03-17 01:31:47,6.38,6.39,6.37,6.3701,7223
2021-03-17 01:31:48,6.3662,6.37,6.33,6.33,3288
2021-03-17 01:31:49,6.37,6.37,6.33,6.33,2587
2021-03-17 01:31:50,6.35,6.35,6.3322,6.35,2002
2021-03-17 01:31:51,6.38,6.4,6.35,6.4,2923
2021-03-17 01:31:52,6.4,6.4,6.375,6.385,783
2021-03-17 01:31:53,6.3742,6.48,6.37,6.3801,6787
2021-03-17 01:31:54,6.4,6.48,6.4,6.4722,3802
2021-03-17 01:31:55,6.38,6.48,6.38,6.4252,6102
2021-03-17 01:31:56,6.39,6.47,6.39,6.4599,3538
2021-03-17 01:31:57,6.46,6.46,6.39,6.4477,9345
2021-03-17 01:31:58,6.46,6.48,6.4,6.48,6949
2021-03-17 01:31:59,6.42,6.48,6.41,6.445,5871
2021-03-17 01:32:00,6.43,6.5,6.4138,6.465,11482
2021-03-17 01:32:01,6.43,6.5,6.41,6.49,15190
2021-03-17 01:32:02,6.49,6.5,6.47,6.491,14626
2021-03-17 01:32:03,6.47,6.5,6.47,6.48,12585
2021-03-17 01:32:04,6.48,6.49,6.43,6.49,18154
2021-03-17 01:32:05,6.42,6.49,6.42,6.45,11843
2021-03-17 01:32:06,6.4899,6.51,6.42,6.5,20893
2021-03-17 01:32:07,6.45,6.5,6.42,6.5,5520
2021-03-17 01:32:08,6.5,6.5,6.48,6.4947,2855
2021-03-17 01:32:09,6.485,6.5,6.45,6.4501,11176
2021-03-17 01:32:10,6.47,6.5,6.46,6.484,4373
2021-03-17 01:32:11,6.47,6.4996,6.46,6.49,8549
2021-03-17 01:32:12,6.47,6.48,6.44,6.4796,2990
2021-03-17 01:32:13,6.44,6.475,6.44,6.45,11060
2021-03-17 01:32:14,6.44,6.45,6.33,6.35,23968
2021-03-17 01:32:15,6.33,6.35,6.325,6.325,19321
2021-03-17 01:32:16,6.32,6.3299,6.31,6.3299,5883
2021-03-17 01:32:17,6.3162,6.3162,6.2,6.2005,17646
2021-03-17 01:32:18,6.21,6.2499,6.15,6.15,17159
2021-03-17 01:32:19,6.1999,6.38,6.15,6.26,19330
2021-03-17 01:32:20,6.31,6.4,6.2,6.31,8605
2021-03-17 01:32:21,6.38,6.4,6.28,6.336,8070
2021-03-17 01:32:22,6.29,6.36,6.28,6.3,9646
2021-03-17 01:32:23,6.36,6.38,6.3201,6.3201,15113
2021-03-17 01:32:24,6.39,6.3994,6.3,6.31,8985
2021-03-17 01:32:25,6.3136,6.36,6.3,6.3,6437
2021-03-17 01:32:26,6.3,6.33,6.27,6.28,6550
2021-03-17 01:32:27,6.3,6.35,6.27,6.27,8658
2021-03-17 01:32:28,6.29,6.29,6.24,6.28,14144
2021-03-17 01:32:29,6.23,6.3,6.2,6.2,17533
2021-03-17 01:32:30,6.29,6.3,6.23,6.3,11188
2021-03-17 01:32:31,6.24,6.34,6.24,6.34,18274
2021-03-17 01:32:32,6.31,6.34,6.26,6.26,8642
2021-03-17 01:32:33,6.26,6.34,6.26,6.34,17016
2021-03-17 01:32:34,6.34,6.34,6.3005,6.34,3768
2021-03-17 01:32:35,6.3,6.34,6.3,6.34,6946
2021-03-17 01:32:36,6.34,6.36,6.3201,6.36,7987
2021-03-17 01:32:37,6.36,6.37,6.35,6.37,2654
2021-03-17 01:32:38,6.36,6.36,6.32,6.3599,12720
2021-03-17 01:32:39,6.36,6.36,6.3,6.3498,13181
2021-03-17 01:32:40,6.32,6.35,6.3,6.34,8245
2021-03-17 01:32:41,6.3213,6.35,6.3,6.3195,8589
2021-03-17 01:32:42,6.3125,6.36,6.3,6.3,5901
2021-03-17 01:32:43,6.32,6.36,6.28,6.28,15532
2021-03-17 01:32:44,6.349,6.35,6.28,6.2801,11642
2021-03-17 01:32:45,6.28,6.35,6.28,6.3499,3128
2021-03-17 01:32:46,6.31,6.35,6.3,6.3499,5335
2021-03-17 01:32:47,6.325,6.35,6.3,6.33,6599
2021-03-17 01:32:48,6.33,6.33,6.3003,6.33,2363
2021-03-17 01:32:49,6.34,6.35,6.31,6.35,6208
2021-03-17 01:32:50,6.33,6.35,6.3,6.3,10570
2021-03-17 01:32:51,6.3488,6.3488,6.29,6.3,6371
2021-03-17 01:32:52,6.2998,6.3,6.29,6.3,3085
2021-03-17 01:32:53,6.29,6.35,6.28,6.35,10721
2021-03-17 01:32:54,6.2806,6.35,6.25,6.27,7343
2021-03-17 01:32:55,6.25,6.25,6.22,6.2235,5994
2021-03-17 01:32:56,6.24,6.2685,6.15,6.24,21922
2021-03-17 01:32:57,6.2688,6.2699,6.15,6.2699,9782
2021-03-17 01:32:58,6.23,6.2498,6.15,6.2275,3036
2021-03-17 01:32:59,6.205,6.24,6.16,6.16,8939
2021-03-17 01:33:00,6.15,6.1598,6.1,6.11,34877
2021-03-17 01:33:01,6.1,6.11,6.03,6.03,15205
2021-03-17 01:33:02,6.05,6.08,5.9135,6,31578
2021-03-17 01:33:03,5.91,6,5.8,5.8,23168
2021-03-17 01:33:04,5.801,5.89,5.76,5.83,16802
2021-03-17 01:33:05,5.77,5.83,5.66,5.6676,15057
2021-03-17 01:33:06,5.66,5.69,5.66,5.66,7211
2021-03-17 01:33:07,5.66,5.69,5.66,5.67,12425
2021-03-17 01:33:08,5.66,5.77,5.66,5.66,11970
2021-03-17 01:33:09,5.72,5.8,5.66,5.8,20413
2021-03-17 01:33:10,5.8,6,5.71,5.97,6985
2021-03-17 01:33:11,5.95,6,5.82,5.826,15155
2021-03-17 01:33:12,5.8212,5.94,5.8212,5.9399,9411
2021-03-17 01:33:13,5.84,5.9299,5.82,5.8944,7735
2021-03-17 01:33:14,5.875,5.92,5.8,5.87,11238
2021-03-17 01:33:15,5.82,5.92,5.82,5.89,5917
2021-03-17 01:33:16,5.89,5.91,5.89,5.89,2868
2021-03-17 01:33:17,5.91,5.91,5.83,5.88,11668
2021-03-17 01:33:18,5.89,5.91,5.83,5.85,5975
2021-03-17 01:33:19,5.86,5.89,5.78,5.835,31813
2021-03-17 01:33:20,5.79,5.8899,5.78,5.7934,6807
2021-03-17 01:33:21,5.815,5.8499,5.7807,5.7807,3676
2021-03-17 01:33:22,5.85,5.85,5.7838,5.8499,3240
2021-03-17 01:33:23,5.84,5.89,5.84,5.89,1234
2021-03-17 01:33:24,5.8473,5.89,5.81,5.8797,6249
2021-03-17 01:33:25,5.88,5.89,5.85,5.865,2774
2021-03-17 01:33:26,5.84,5.91,5.84,5.91,4216
2021-03-17 01:33:27,5.89,5.89,5.88,5.88,1585
2021-03-17 01:33:28,5.88,5.91,5.88,5.9087,1717
2021-03-17 01:33:29,5.9001,5.9001,5.9001,5.9001,113
2021-03-17 01:33:30,5.91,5.94,5.91,5.92,3468
2021-03-17 01:33:31,5.9699,5.9699,5.91,5.94,2997
2021-03-17 01:33:32,5.925,5.9699,5.91,5.9699,3924
2021-03-17 01:33:33,5.94,5.94,5.86,5.872,3293
2021-03-17 01:33:34,5.8962,5.9,5.8604,5.9,6614
2021-03-17 01:33:35,5.8657,5.9,5.865,5.9,4650
2021-03-17 01:33:36,5.9,5.915,5.88,5.88,4086
2021-03-17 01:33:37,5.875,5.882,5.86,5.86,3938
2021-03-17 01:33:38,5.86,5.908,5.86,5.88,2332
2021-03-17 01:33:39,5.885,5.9099,5.8682,5.8884,2849
2021-03-17 01:33:40,5.86,5.86,5.8,5.8,3825
2021-03-17 01:33:41,5.8,5.89,5.8,5.8727,6630
2021-03-17 01:33:42,5.89,5.9,5.86,5.9,1026
2021-03-17 01:33:43,5.8965,5.9,5.869,5.9,1103
2021-03-17 01:33:45,5.85,5.8992,5.85,5.8992,6426
2021-03-17 01:33:46,5.8975,5.8975,5.85,5.85,1218
2021-03-17 01:33:47,5.9,5.9,5.85,5.87,1249
2021-03-17 01:33:48,5.85,5.9,5.82,5.9,2684
2021-03-17 01:33:49,5.85,5.8699,5.85,5.8699,1760
2021-03-17 01:33:50,5.87,5.9,5.87,5.87,3150
2021-03-17 01:33:51,5.8501,5.8501,5.8501,5.8501,884
2021-03-17 01:33:52,5.8522,5.855,5.85,5.855,2079
2021-03-17 01:33:53,5.85,5.85,5.8,5.8,3435
2021-03-17 01:33:54,5.8048,5.8048,5.8,5.8,317
2021-03-17 01:33:55,5.7982,5.84,5.79,5.84,3028
2021-03-17 01:33:56,5.8,5.84,5.8,5.84,2857
2021-03-17 01:33:57,5.806,5.825,5.806,5.825,1533
2021-03-17 01:33:58,5.85,5.85,5.8,5.825,4740
2021-03-17 01:33:59,5.8178,5.84,5.8178,5.84,845
2021-03-17 01:34:00,5.825,5.825,5.8079,5.8079,1104
2021-03-17 01:34:01,5.8,5.84,5.8,5.8019,4538
2021-03-17 01:34:03,5.83,5.85,5.83,5.83,2598
2021-03-17 01:34:04,5.83,5.8499,5.81,5.81,2266
2021-03-17 01:34:05,5.82,5.8385,5.8153,5.8385,485
2021-03-17 01:34:06,5.84,5.85,5.84,5.8492,2608
2021-03-17 01:34:07,5.87,5.9,5.85,5.9,8820
2021-03-17 01:34:08,5.9,6,5.89,5.93,7216
2021-03-17 01:34:09,5.999,5.9999,5.93,5.93,7922
2021-03-17 01:34:10,6,6,5.9506,5.9525,4846
2021-03-17 01:34:11,6,6,5.94,5.9422,6575
2021-03-17 01:34:12,5.9994,5.9994,5.93,5.9799,3175
2021-03-17 01:34:13,5.93,5.9513,5.93,5.9513,673
2021-03-17 01:34:14,5.93,5.98,5.93,5.93,971
